date       ,oven_id ,layer_id ,lamp_id              ,anomaly_accumulation_hour ,relative_days ,relative_days_bias ,hour_bias ,power_setup ,in_temperature ,out_temperature ,A_temperature ,B_temperature ,anomaly_total_number
2022-06-27 ,      1 ,      14 ,11_85                ,       7976.0             ,          182 ,                21 ,      392 ,       70.5 ,          23.4 ,           24.1 ,         28.1 ,         28.1 ,                   2
2022-07-14 ,      1 ,      14 ,17_104               ,       8156.0             ,          199 ,                17 ,      180 ,       75.5 ,          23.4 ,           24.1 ,         28.1 ,         28.1 ,                   2
2022-07-16 ,      1 ,      14 ,62_87                ,       7996.0             ,          201 ,                 2 ,       47 ,       70.5 ,          23.4 ,           24.1 ,         28.1 ,         28.1 ,                   2
2022-07-18 ,      1 ,      14 ,15                   ,       8372.0             ,          203 ,                 2 ,      376 ,       75.5 ,          23.4 ,           24.1 ,         28.1 ,         28.1 ,                   1
2022-08-15 ,      1 ,      14 ,93                   ,       8396.0             ,          231 ,                28 ,       24 ,       75.5 ,          23.4 ,           24.1 ,         28.1 ,         28.1 ,                   1
2022-04-18 ,      1 ,      15 ,81_98                ,       6629.0             ,          112 ,                25 ,      377 ,       65.5 ,          23.4 ,           24.1 ,         30.5 ,         27.8 ,                   2
2022-05-11 ,      1 ,      15 ,8_60                 ,       7029.0             ,          135 ,                23 ,      400 ,       70.5 ,          23.4 ,           24.1 ,         30.5 ,         27.8 ,                   2
2022-05-21 ,      1 ,      15 ,65                   ,       7208.0             ,          145 ,                10 ,      179 ,       70.5 ,          23.4 ,           24.1 ,         30.5 ,         27.8 ,                   1
2022-05-30 ,      1 ,      15 ,47_106               ,       7368.0             ,          154 ,                 9 ,      160 ,       70.5 ,          23.4 ,           24.1 ,         30.5 ,         27.8 ,                   2
2022-06-11 ,      1 ,      15 ,23_68                ,       7611.0             ,          166 ,                12 ,      243 ,       70.5 ,          23.4 ,           24.1 ,         30.5 ,         27.8 ,                   2
2022-07-08 ,      1 ,      15 ,6_119                ,       8018.0             ,          193 ,                27 ,      407 ,       75.5 ,          23.4 ,           24.1 ,         30.5 ,         27.8 ,                   2
2022-07-18 ,      1 ,      15 ,81_117               ,       8101.0             ,          203 ,                10 ,       83 ,       75.5 ,          23.4 ,           24.1 ,         30.5 ,         27.8 ,                   2
2022-07-30 ,      1 ,      15 ,66_121               ,       8166.0             ,          215 ,                12 ,       65 ,       75.5 ,          23.4 ,           24.1 ,         30.5 ,         27.8 ,                   2
2022-08-03 ,      1 ,      15 ,76                   ,       8203.0             ,          219 ,                 4 ,       37 ,       75.5 ,          23.4 ,           24.1 ,         30.5 ,         27.8 ,                   1
2022-08-15 ,      1 ,      15 ,40_94                ,       8308.0             ,          231 ,                12 ,      105 ,       75.5 ,          23.4 ,           24.1 ,         30.5 ,         27.8 ,                   2
2022-05-17 ,      1 ,      16 ,102_117              ,       7229.0             ,          141 ,                25 ,      377 ,       70.5 ,          23.4 ,           24.1 ,         28.0 ,         27.4 ,                   2
2022-06-10 ,      1 ,      16 ,17                   ,       7554.0             ,          165 ,                24 ,      325 ,       70.5 ,          23.4 ,           24.1 ,         28.0 ,         27.4 ,                   1
2022-06-21 ,      1 ,      16 ,21_26                ,       7741.0             ,          176 ,                11 ,      187 ,       70.5 ,          23.4 ,           24.1 ,         28.0 ,         27.4 ,                   2
2022-07-07 ,      1 ,      16 ,81_104               ,       7943.166888717481  ,          192 ,                16 ,      202 ,       70.5 ,          23.4 ,           24.1 ,         28.0 ,         27.4 ,                   2
2022-07-18 ,      1 ,      16 ,83_100               ,       8068.0             ,          203 ,                11 ,      124 ,       75.5 ,          23.4 ,           24.1 ,         28.0 ,         27.4 ,                   2
2022-04-24 ,      1 ,      17 ,6_25                 ,       6731.0             ,          118 ,                25 ,      377 ,       65.5 ,          23.4 ,           24.1 ,         26.6 ,         25.3 ,                   2
2022-05-23 ,      1 ,      17 ,26_66                ,       7253.0             ,          147 ,                29 ,      522 ,       70.5 ,          23.4 ,           24.1 ,         26.6 ,         25.3 ,                   2
2022-05-31 ,      1 ,      17 ,4_21                 ,       7389.0             ,          155 ,                 8 ,      136 ,       70.5 ,          23.4 ,           24.1 ,         26.6 ,         25.3 ,                   2
2022-06-06 ,      1 ,      17 ,43_108               ,       7475.0             ,          161 ,                 6 ,       86 ,       70.5 ,          23.4 ,           24.1 ,         26.6 ,         25.3 ,                   2
2022-06-11 ,      1 ,      17 ,17_55                ,       7565.0             ,          166 ,                 5 ,       90 ,       70.5 ,          23.4 ,           24.1 ,         26.6 ,         25.3 ,                   2
2022-06-27 ,      1 ,      17 ,27                   ,       7825.0             ,          182 ,                16 ,      260 ,       70.5 ,          23.4 ,           24.1 ,         26.6 ,         25.3 ,                   1
2022-06-28 ,      1 ,      17 ,3_56                 ,       7831.0             ,          183 ,                 1 ,        6 ,       70.5 ,          23.4 ,           24.1 ,         26.6 ,         25.3 ,                   2
2022-07-04 ,      1 ,      17 ,12_79                ,       7867.0             ,          189 ,                 6 ,       36 ,       70.5 ,          23.4 ,           24.1 ,         26.6 ,         25.3 ,                   2
2022-07-08 ,      1 ,      17 ,11_53                ,       7928.0             ,          193 ,                 4 ,       61 ,       70.5 ,          23.4 ,           24.1 ,         26.6 ,         25.3 ,                   2
2022-07-16 ,      1 ,      17 ,41_117               ,       7961.0             ,          201 ,                 8 ,       33 ,       70.5 ,          23.4 ,           24.1 ,         26.6 ,         25.3 ,                   2
2022-08-15 ,      1 ,      17 ,49_109               ,       8263.0             ,          231 ,                30 ,      302 ,       75.5 ,          23.4 ,           24.1 ,         26.6 ,         25.3 ,                   2
2022-08-24 ,      1 ,      17 ,10_87                ,       8316.0             ,          240 ,                 9 ,       53 ,       75.5 ,          23.4 ,           24.1 ,         26.6 ,         25.3 ,                   2
2022-03-04 ,      1 ,      18 ,107_116              ,       5731.0             ,           67 ,                25 ,      377 ,       61.5 ,          23.4 ,           24.1 ,         27.1 ,         26.0 ,                   2
2022-04-22 ,      1 ,      18 ,49_113               ,       6604.0             ,          116 ,                49 ,      873 ,       65.5 ,          23.4 ,           24.1 ,         27.1 ,         26.0 ,                   2
2022-05-19 ,      1 ,      18 ,4_24                 ,       7099.0             ,          143 ,                27 ,      495 ,       70.5 ,          23.4 ,           24.1 ,         27.1 ,         26.0 ,                   2
2022-05-26 ,      1 ,      18 ,2_96                 ,       7214.0             ,          150 ,                 7 ,      115 ,       70.5 ,          23.4 ,           24.1 ,         27.1 ,         26.0 ,                   2
2022-06-10 ,      1 ,      18 ,21_122               ,       7501.0             ,          165 ,                15 ,      287 ,       70.5 ,          23.4 ,           24.1 ,         27.1 ,         26.0 ,                   2
2022-06-14 ,      1 ,      18 ,8_22                 ,       7533.0             ,          169 ,                 4 ,       32 ,       70.5 ,          23.4 ,           24.1 ,         27.1 ,         26.0 ,                   2
2022-06-20 ,      1 ,      18 ,66_78                ,       7605.0             ,          175 ,                 6 ,       72 ,       70.5 ,          23.4 ,           24.1 ,         27.1 ,         26.0 ,                   2
2022-08-24 ,      1 ,      18 ,19_53                ,       8273.0             ,          240 ,                65 ,      668 ,       75.5 ,          23.4 ,           24.1 ,         27.1 ,         26.0 ,                   2
2022-01-29 ,      1 ,      19 ,69                   ,       5061.0             ,           33 ,                25 ,      377 ,       59.5 ,          23.4 ,           24.1 ,         27.2 ,         25.0 ,                   1
2022-02-10 ,      1 ,      19 ,65                   ,       5280.0             ,           45 ,                12 ,      219 ,       59.5 ,          23.4 ,           24.1 ,         27.2 ,         25.0 ,                   1
2022-05-19 ,      1 ,      19 ,12                   ,       7080.0             ,          143 ,                98 ,     1800 ,       70.5 ,          23.4 ,           24.1 ,         27.2 ,         25.0 ,                   1
2022-05-27 ,      1 ,      19 ,105                  ,       7224.0             ,          151 ,                 8 ,      144 ,       70.5 ,          23.4 ,           24.1 ,         27.2 ,         25.0 ,                   1
